0,Provider.ID,Hospital.Name,Address,City,State,ZIP.Code,County.Name,Phone.Number,HCAHPS.Measure.ID,HCAHPS.Question,HCAHPS.Answer.Description,HCAHPS.Answer.Percent,Number.of.Completed.Surveys,Survey.Response.Rate.Percent,Location,0,Grade,,
56184,220035,North Shore Medical Center,81 HIGHLAND AVENUE,SALEM,MA,1970,ESSEX,9787411215,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",10,300 or more,26%,42.51144706,-70.90909779,0,0,North Shore Medical Center
56185,220035,North Shore Medical Center,81 HIGHLAND AVENUE,SALEM,MA,1970,ESSEX,9787411215,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",25,300 or more,26%,42.51144706,-70.90909779,0,0,North Shore Medical Center
56160,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",64,300 or more,32%,42.56540769,-70.87714262,0,0.82,Beverly Hospital Corporation
56161,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",18,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56162,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",18,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56168,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",49,300 or more,32%,42.56540769,-70.87714262,0,0.776666667,Beverly Hospital Corporation
56169,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",16,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56170,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",35,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56151,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",78,300 or more,32%,42.56540769,-70.87714262,0,0.906666667,Beverly Hospital Corporation
56152,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",6,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56153,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",16,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56148,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",81,300 or more,32%,42.56540769,-70.87714262,0,0.923333333,Beverly Hospital Corporation
56149,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",4,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56150,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",15,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56157,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",72,300 or more,32%,42.56540769,-70.87714262,0,0.886666667,Beverly Hospital Corporation
56158,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",6,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56159,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",22,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56145,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",70,300 or more,32%,42.56540769,-70.87714262,0,0.87,Beverly Hospital Corporation
56146,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",9,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56147,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",21,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56154,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",64,300 or more,32%,42.56540769,-70.87714262,0,0.85,Beverly Hospital Corporation
56155,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",9,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56156,220033,Beverly Hospital Corporation,85 HERRICK STREET,BEVERLY,MA,1915,ESSEX,9789223000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",27,300 or more,32%,42.56540769,-70.87714262,0,0,Beverly Hospital Corporation
56131,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",65,300 or more,19%,42.33477101,-71.07435838,0,0.82,Boston Medical Center Corporation
56132,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",19,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56133,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",16,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56139,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",49,300 or more,19%,42.33477101,-71.07435838,0,0.763333333,Boston Medical Center Corporation
56140,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",20,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56141,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",31,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56122,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",79,300 or more,19%,42.33477101,-71.07435838,0,0.91,Boston Medical Center Corporation
56123,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",6,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56124,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",15,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56119,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",73,300 or more,19%,42.33477101,-71.07435838,0,0.883333333,Boston Medical Center Corporation
56120,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",8,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56121,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",19,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56128,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",63,300 or more,19%,42.33477101,-71.07435838,0,0.84,Boston Medical Center Corporation
56129,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",11,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56130,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",26,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56116,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",68,300 or more,19%,42.33477101,-71.07435838,0,0.85,Boston Medical Center Corporation
56117,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",13,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56118,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",19,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56125,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",58,300 or more,19%,42.33477101,-71.07435838,0,0.803333333,Boston Medical Center Corporation
56126,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",17,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56127,220031,Boston Medical Center Corporation,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,2118,SUFFOLK,6176388000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",25,300 or more,19%,42.33477101,-71.07435838,0,0,Boston Medical Center Corporation
56102,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",67,300 or more,30%,42.16878956,-72.34101536,0,0.833333333,Wing Memorial Hospital And Medical Center
56103,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",17,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56104,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",16,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56110,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",54,300 or more,30%,42.16878956,-72.34101536,0,0.803333333,Wing Memorial Hospital And Medical Center
56111,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",13,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56112,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",33,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56093,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",82,300 or more,30%,42.16878956,-72.34101536,0,0.93,Wing Memorial Hospital And Medical Center
56094,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",3,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56095,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",15,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56090,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",79,300 or more,30%,42.16878956,-72.34101536,0,0.92,Wing Memorial Hospital And Medical Center
56091,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",3,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56092,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",18,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56099,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",67,300 or more,30%,42.16878956,-72.34101536,0,0.87,Wing Memorial Hospital And Medical Center
56100,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",6,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56101,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",27,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56087,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",83,300 or more,30%,42.16878956,-72.34101536,0,0.926666667,Wing Memorial Hospital And Medical Center
56088,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",5,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56089,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",12,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56096,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",63,300 or more,30%,42.16878956,-72.34101536,0,0.853333333,Wing Memorial Hospital And Medical Center
56097,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",7,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56098,220030,Wing Memorial Hospital And Medical Center,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",30,300 or more,30%,42.16878956,-72.34101536,0,0,Wing Memorial Hospital And Medical Center
56073,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",63,300 or more,35%,42.81479851,-70.89052914,0,0.82,Anna Jaques Hospital
56074,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",17,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56075,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",20,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56081,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",53,300 or more,35%,42.81479851,-70.89052914,0,0.8,Anna Jaques Hospital
56082,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",13,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56083,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",34,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56064,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",79,300 or more,35%,42.81479851,-70.89052914,0,0.913333333,Anna Jaques Hospital
56065,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",5,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56066,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",16,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56061,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",83,300 or more,35%,42.81479851,-70.89052914,0,0.933333333,Anna Jaques Hospital
56062,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",3,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56063,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",14,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56070,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_4_A_P,"Patients who reported that their pain was ""Always"" well controlled","Pain was ""always"" well controlled",74,300 or more,35%,42.81479851,-70.89052914,0,0.893333333,Anna Jaques Hospital
56071,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_4_SN_P,"Patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled","Pain was ""sometimes"" or ""never"" well controlled",6,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56072,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_4_U_P,"Patients who reported that their pain was ""Usually"" well controlled","Pain was ""usually"" well controlled",20,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56058,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",73,300 or more,35%,42.81479851,-70.89052914,0,0.883333333,Anna Jaques Hospital
56059,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",8,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56060,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",19,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56067,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",71,300 or more,35%,42.81479851,-70.89052914,0,0.876666667,Anna Jaques Hospital
56068,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",8,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
56069,220029,Anna Jaques Hospital,25 HIGHLAND AVENUE,NEWBURYPORT,MA,1950,ESSEX,9784631000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",21,300 or more,35%,42.81479851,-70.89052914,0,0,Anna Jaques Hospital
